referendum_index,origin,address,amount,conviction,total_votes,status,voting_time,delegated_votes
386,small_tipper,DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa,351.851123941183,3.0,57050.99067996437,Nays,1714752762,55995.43730814083
386,small_tipper,FcjmeNzPk3vgdENm1rHeiMCxFK96beUoi2kb59FmCoZtkGF,100.0,1.0,36100.0,Nays,1715018118,36000.0
383,small_tipper,Dm4uKxZJZHJbpZpfnYPiHnbgyHWKMU1s5h6X7kqjfYv1Xkk,100.0,1.0,30100.0,Ayes,1714681398,30000.0
378,small_tipper,HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn,1000.0,1.0,11456.5,Ayes,1713382500,10456.5
386,small_tipper,H1tAQMm3eizGcmpAhL9aA9gR844kZpQfkU7pkmMiLx9jSzE,10.0,1.0,2610.0,Nays,1715083158,2600.0
386,small_tipper,GZDxU5H28YzTrtRk7WAyGrbbpdQCdHNRUG6VKJbxpfo81bu,1e-12,1.0,1790.000000000001,Nays,1714723542,1790.0
378,small_tipper,J19LYGghRCe4Ct3VW4Vz1amMoUgogS1sh2FQvPWroKcDdb1,490.0,3.0,1470.0,Ayes,1713591216,0.0
386,small_tipper,GA9psXCW91jbLCn6jySFovNyc7kFsZBtC21YoAT8vNsY2Hc,0.2,0.1,1295.1721,Nays,1715598918,1295.1521
386,small_tipper,G4UB5DJvfycaDNaUad21LQqjJVzBoTki1gf7PbKtMUowDwv,1.0,0.1,1200.1,Nays,1714811370,1200.0
378,small_tipper,Cb3ZF5tmeTEDR44MRLAPH3agiv5ntLG6VMZ2U5x8QM3XkGY,25.0,6.0,1020.0,Ayes,1713614694,870.0
383,small_tipper,E5hWebLmPSFSUq3nSfGuFYopAK65fooqiXV91gQwuZGuMad,100.0,1.0,600.0,Ayes,1714681404,500.0
378,small_tipper,EtommijqrHDFWFvBxP515oUbkXx9vK2qohzrmwpCXbU7Yx2,1.0,0.1,582.1,Ayes,1713455268,582.0
386,small_tipper,D8DtYYJUUBoACJwJrLNyn8aYArumdViVWAcZRUKcxnSoV9D,550.0,1.0,550.0,Nays,1715588790,0.0
383,small_tipper,CwPFXLx7NmPRsQyAFTBscxK7Ph1sJ9Ngekc6rXMxTwdw5PZ,40.0,1.0,468.7192,Ayes,1714579800,428.7192
383,small_tipper,G4urZifj85pm9wXefakQwYfBW86C7cfnbZaLZzZSEnAZzGJ,70.0,1.0,340.0,Ayes,1714753182,270.0
386,small_tipper,EQMipshNYYvHL427XS2HyTvisAhTokXKZfhaRkKxz6sKxQd,100.0,3.0,300.0,Nays,1714995810,0.0
378,small_tipper,CgatoWx7Zu4yfaREFsuet3RzBcrRkYXA6sevo1VgjnLB8c3,0.06,1.0,240.3,Ayes,1713365352,240.24
386,small_tipper,DN2oxCHnJviLK1NoYdzSNo9n9gmH3eBTfLGXSUcoFcq5khX,70.0,3.0,210.0,Nays,1714995876,0.0
378,small_tipper,CzB1XBwkko3Az7DNZDPigZ1bjzLxELAGnLBnFGRdQ4PXTqZ,60.0,3.0,180.0,Ayes,1713497982,0.0
386,small_tipper,J7XHBQxacqTTVkoNoSgcG6CgREb9JVh2DHBbBQ1ycvkLBq4,50.0,3.0,150.0,Nays,1714995978,0.0
383,small_tipper,CaVLqgMmajk7ySYjo4SPqauXwsZu8Y5tP9vVDvJvcecbp3n,50.0,3.0,150.0,Ayes,1714657866,0.0
383,small_tipper,GJWFwL8bxZszS5nJNWCV6vC5nBERLgscKSeNF3U9ZcQxL12,70.0,2.0,140.0,Ayes,1714683264,0.0
386,small_tipper,EctdZvgkphLJMQmKntaPP74LKpGvDKaj1cbqC8fUT4HzqiC,25.0,1.0,130.0,Nays,1714675422,105.0
383,small_tipper,EQF693vsen6WxMdoYgf2cypvH4saFJWFzDupoFUT79MffeW,58.064,2.0,116.128,Ayes,1714657788,0.0
386,small_tipper,GefTiMd4roQrRkJzurdLdGsoAUkmMkiGoYd6Cvu5oqCgamX,18.0,3.0,114.0,Nays,1715014740,60.0
383,small_tipper,DPoJe9z9k36jJpCj32K6m2eT6DAnwvkrUsUkXHnRXWiEuyY,101.0,1.0,101.0,Ayes,1714748886,0.0
386,small_tipper,DXuN5rty7aNtc3rb7s1HQFsNuiXYtQvFv5HtfkWGq5yyhP9,101.0,1.0,101.0,Nays,1714749060,0.0
383,small_tipper,ESM8k6WhtMu8gotAkmuNrGhrG9RR7mAfvLARyif9Gqjvu2P,101.0,1.0,101.0,Ayes,1714749168,0.0
386,small_tipper,DMNWV5U4GHvc28LNbYzckpPqihSqSu6C4WnKQWgSXbZqwJy,101.0,1.0,101.0,Nays,1714748970,0.0
386,small_tipper,HTiHYfSRCkUn5u58KRHWjkNPRPP1MNahuXdEr2TtJ5xXfZU,101.0,1.0,101.0,Nays,1714748850,0.0
386,small_tipper,JKzwkX6JcARutZvJpArnUFZnYnbsZedCTJfbhrqTtPuxezU,101.0,1.0,101.0,Nays,1714749096,0.0
386,small_tipper,GPTwmqixpfnum8jCBVmYBYnseb8q6g9b4kxWRRuuRTAqMoX,101.0,1.0,101.0,Nays,1714749138,0.0
383,small_tipper,Dmkww4FsXG3gjCTdpuyAXxfKWtXfYcxV1VJfy7JyPxvjUPA,100.0,1.0,100.0,Ayes,1714749210,0.0
383,small_tipper,EmAFBdRFbJiyThqSt9vv2vVECcdTU9nJqa3wTxgKCVKMoC4,100.0,1.0,100.0,Ayes,1714749252,0.0
383,small_tipper,DQ2JCQDo7BtsxsBbURLK1djr3W3CQgumNys888pPmsF8XpU,50.0,2.0,100.0,Ayes,1714678242,0.0
378,small_tipper,FS8nKS5ReuaA999xUKTEzDDCA8BXyyrxD73KKyqwbRRt2Hf,50.0,2.0,100.0,Ayes,1713500724,0.0
386,small_tipper,GZeiCMQMMU3yPV2GMwZoiNvC1cqMWx7HTSBXeJsd27b3Wnj,100.0,1.0,100.0,Nays,1715601564,0.0
383,small_tipper,GPeAgenYP4rngtRtFufgCcn3oezWRRHgzCPJUSSqbNfxFkm,100.0,1.0,100.0,Ayes,1714749006,0.0
383,small_tipper,EtuN1h92gaV961S15PwxN6GHyeonaojALZ8Dddgn1oDPRFt,100.0,1.0,100.0,Ayes,1714749294,0.0
386,small_tipper,HyeiEyrdKTvJBpgSXNFtsYGLZiaWjSLjTSTDwZT7WDNwzi2,100.0,1.0,100.0,Nays,1714748940,0.0
386,small_tipper,EUpZJBP4ycthqtGQum4ZUTMCxissiage6ffBgDBorJY7XRn,95.0,1.0,95.0,Nays,1715615556,0.0
386,small_tipper,EyJgtqqbVsxArS7zuDq8rGTCA7m5WAqxv32msopPfWxwwpA,90.0,1.0,90.0,Nays,1714898154,0.0
383,small_tipper,EVhWhw6w6i5C9SV3FbHdM1rroTxsM5UzxEKMyXCwnct2EnH,50.0,1.0,74.0,Ayes,1714644108,24.0
378,small_tipper,GeSU3Yv52v5Bux66tUYRemisbSmWQ8ykPoUt4N7rBy88LxM,10.0,3.0,72.0,Ayes,1713415206,42.0
386,small_tipper,CpF6D3kCL9u1ZvZrM1AC1chww6yBzK35zqixQstxFBqmCFw,60.0,1.0,60.0,Nays,1714898208,0.0
386,small_tipper,JHTfbt39EL1CcbKteN6hG5L5pWo9XWi9XFiyuS9q24cAc8u,1.54223333485,1.0,52.54223333485,Ayes,1714781670,51.0
386,small_tipper,ESsiAML767Bxn8iXNLggxYCCBeuaysqVs86X6BY6zqXCmdT,50.1,1.0,50.1,Nays,1714763256,0.0
386,small_tipper,GHewg8AxLL7JpRYDoqEyTk5bhGndhMvsDWo68St7D9YDH9Z,50.01,1.0,50.01,Nays,1715008632,0.0
386,small_tipper,Dr9QwogB1x5BH91L4ebVnW2c8ZV9oQDfCRk4RUja5bTQjtH,50.005225696211,1.0,50.005225696211,Nays,1715008668,0.0
386,small_tipper,EofzKajSeoukr8NabkTQaTnbdaPfoVuwf5gj6dLhiAFtGAE,50.0,1.0,50.0,Nays,1714807728,0.0
378,small_tipper,FWz717J6ATaYSNy2tRHAskEC9SP4uKHNJYC9mvfvimkB8GT,50.0,1.0,50.0,Ayes,1713358764,0.0
