referendum_index,origin,address,amount,avg_conviction,total_votes,status,voting_time,delegated_votes,delegated_amounts
400,fellowship_admin,153YD8ZHD9dRh82U419bSCB5SzWhbdAFzjj4NtA5pMazR2yC,30000.0,0.8767199311671953,70594.0985414648,Ayes,1704506682,10594.0985414648,50520.6954146479
400,fellowship_admin,14id3ENXVkJ34Q51AfWDGcMHA1EbGu8obF8QJLEUkzAB8KVh,10.0,2.9987632173152994,70314.80500000001,Ayes,1704707766,70313.80500000001,23437.934999999998
400,fellowship_admin,15uQGaX9w2bbH8zcfR32cRN22xgfwwCR17bDftK2YeKPUyGk,10.0,1.3999200159968006,70010.0,Ayes,1704456054,70000.0,50000.0
400,fellowship_admin,1eGtATyy4ayn77dsrhdW8N3Vs1yjqjzJcintksNmScqy31j,1.0,2.830809784724723,60124.8450775531,Ayes,1704657684,60123.8450775531,21238.4507755313
400,fellowship_admin,15Dn1B9aKU2V5qQC7ZfAHGQHoEGdfSFBeq8RWQCc9eeBAfmQ,1.0,2.998450852031383,60002.0,Nays,1704450306,60001.0,20010.0
400,fellowship_admin,14zfiH2sMH955cG2yKUQbHSP3oQ8W4Ai9p9wSSZunvQ4TU4k,9000.0,1.6175298804780875,40600.0,Ayes,1704543846,31600.0,16100.0
400,fellowship_admin,1To8mJLPm9spZdQF1ziHMoc7ZCDHYUeCjDzQfN4j2qY6XRe,5000.0,3.0,30000.0,Ayes,1704542100,15000.0,5000.0
400,fellowship_admin,1jZGoE9teJBzaQxNpYgdJnTJ3a8rUsy7Ws6X3JcwHWTrsgf,5000.0,3.0,30000.0,Nays,1704459810,15000.0,5000.0
400,fellowship_admin,15tfUt4iQNjMyhZiJGBf4EpETE2KqtW1nfJwbBT1MvWjvcK9,10000.0,1.8762886597938144,22750.0,Ayes,1704632130,12750.0,2125.0
400,fellowship_admin,15ZvLonEseaWZNy8LDkXXj3Y8bmAjxCjwvpy4pXWSL4nGSBs,10003.0,1.8331250520703157,22003.0,Ayes,1704449898,12000.0,2000.0
400,fellowship_admin,16cT2wjqq18WJdNwzeDvm57GgiQHhaQeWCrA5ZUPyKhyujtF,10000.0,1.8333333333333333,22000.0,Ayes,1704658128,12000.0,2000.0
400,fellowship_admin,13j1gyUymLf1VYnE8BF5UKEcnoKf52nLQHjNDhe6wHzqNGHh,8000.0,1.7142857142857142,18000.0,Ayes,1704547974,10000.0,2500.0
400,fellowship_admin,16Jh21ThTh2tW98NuN2gM7Q3KaYiuJLbxCNbuBkFpwcDkRqx,5000.0,2.4285714285714284,17000.0,Ayes,1704704670,12000.0,2000.0
400,fellowship_admin,149riLdwAVzXg7Cm88RcXhbuFi3zUgwrGsJSSPjC47PRxHQW,8000.0,1.4761904761904763,15500.0,Ayes,1704692940,7500.0,2500.0
400,fellowship_admin,12NLgzqfhuJkc9mZ5XUTTG85N8yhhzfptwqF1xVhtK3ZX7f6,10.0,1.0,15010.0,Ayes,1704449796,15000.0,15000.0
400,fellowship_admin,1gatoakSkH4be8KD9Ekj5xCXMdAiGxieg2NfTg41s2UME5J,1.0,1.9992006394884092,15006.0,Ayes,1704545736,15005.0,7505.0
400,fellowship_admin,14tfEiQ2DUK8Q8upjtMBa5GmWNZnKCwvtJrrpfUGfjXiyoH2,0.1,2.999960000799984,15000.1,Ayes,1704693498,15000.0,5000.0
400,fellowship_admin,11SMuMsi6yPy7HMGaidM113gKrB4hUMtxG9pEyfUATjZwN6,0.1,2.999960000799984,15000.1,Nays,1704477420,15000.0,5000.0
400,fellowship_admin,131PZkz6A4fCFsXnefPnQwn5To6gvJFoit2boavU6ryUQoNE,5000.0,1.0,15000.0,Ayes,1704558258,10000.0,10000.0
400,fellowship_admin,16euDe2owvJq7LkwSujGxAFezCWopCKPENxwc2EKdzYTRBae,5000.0,3.0,15000.0,Ayes,1704459510,0.0,0.0
400,fellowship_admin,13r8ZXgYi7KZPhAVXjpznzbmyXwWBegebtr5gJwUnvNYXwp,5000.0,3.0,15000.0,Ayes,1704542280,0.0,0.0
400,fellowship_admin,12YUDdiZCHE47WqR6etGD4gfdpSUhrRFvASrVhtc1RcbLva8,5000.0,1.0035945363048167,13960.0,Ayes,1704515406,8960.0,8910.0
400,fellowship_admin,16UgRGtYLuDWsBvjLLtc6FYVB3qSCV9c4sidcN4zaFm9qCFR,6600.0,2.0,13200.0,Ayes,1704506706,0.0,0.0
400,fellowship_admin,13Hp4FEF7z7famvakw8cgioHqDxcnhnyQkvd1jF4dxn7cayG,5001.0,1.0,10003.0,Ayes,1704711936,5002.0,5002.0
400,fellowship_admin,14jHouxT1VbhBDw93VW8Z89p139Qgu7ECHz3zxM2CpQEDJDB,10000.0,1.0,10000.0,Ayes,1704526626,0.0,0.0
400,fellowship_admin,14Bf4m5CTNrtGcgCAp6xsXMgA9pPeoiVT54g3C2qY1zNvgsR,5000.0,2.0,10000.0,Ayes,1704618546,0.0,0.0
400,fellowship_admin,129LBt5T1eYtnGHbPYeiiMdmWfokCiiq7z6JBfjnYifiombz,5000.0,2.0,10000.0,Ayes,1704518142,0.0,0.0
400,fellowship_admin,16SE3e2wrVNUZmEjWcioAEox2PXzkxeTvwCW3pTTWvmDQZJi,3000.0,2.9438478555321246,9005.9235388798,Ayes,1704540108,5.9235388798,59.2353887976
400,fellowship_admin,15wepZh1jWNqxBjsgErm8HmYiE21n79c5krQJeTsYAjHddeM,2100.0,4.044609665427509,8704.0,Ayes,1704660828,304.0,52.0
400,fellowship_admin,12iqwZGB2sguEhjFi2ZRuWWixU8mHJnSiP1pwDefqGsBy4rV,6800.0,0.5597122302158274,7780.0,Ayes,1704556056,7100.0,7100.0
400,fellowship_admin,12RXTLiaYh59PokjZVhQvKzcfBEB5CvDnjKKUmDUotzcTH3S,6000.0,1.0,6000.0,Ayes,1704535890,0.0,0.0
400,fellowship_admin,14PkBX3BUF71wDh44BLeNby2u7X9ZBu36V28LMcBrdK35yC2,5600.0,1.0,5600.0,Ayes,1704634974,0.0,0.0
400,fellowship_admin,12pHJra8Wm8TKmUhVjDJgcWbYQm5q7BPtzm7mmZGaJHBcf7u,5300.0,1.0,5300.0,Ayes,1704710016,0.0,0.0
400,fellowship_admin,13uifUNALuwqiHZADQb2hrpwnL8kmawjqykx4yN661Tv7mR,5250.0,1.0,5250.0,Ayes,1704710328,0.0,0.0
400,fellowship_admin,14i6Wxp8nYxotNCq8MCgTU2j4rV4NGVW9xfrPuxk8qMUtvuC,5030.0,1.0,5030.0,Ayes,1704586200,0.0,0.0
400,fellowship_admin,13J6LkvsEtdZpvRwUMVNbag26md9ycmGe5PM8UnEokhL6Tgk,5000.0,1.0,5000.0,Ayes,1704621048,0.0,0.0
400,fellowship_admin,15u9KTyZzjVQJaCVmAPhFNjwyyS7aHjb6m5Exa22fRXQpTp6,5000.0,1.0,5000.0,Ayes,1704531378,0.0,0.0
400,fellowship_admin,13rkfSaFsMEFJAV1wcQcnbJnxiigJTb78qkkLSEvUNPA2QVZ,5000.0,1.0,5000.0,Ayes,1704504366,0.0,0.0
400,fellowship_admin,14ices1G5qTmqhMfDVBECh4jotNDGTLu8fhE9YktWT3cLF2F,5000.0,1.0,5000.0,Ayes,1704682704,0.0,0.0
400,fellowship_admin,1UQC7Vs4zbywp8CbxcCCRUyyRqeUZxq9aXeD8UZ3MpLUy12,5000.0,1.0,5000.0,Ayes,1704661716,0.0,0.0
400,fellowship_admin,12pJGRmrWoZohZVFnGK2hhoMwzCVkjmEjwv3C5wxdnbCAiEk,4700.0,1.0,4700.0,Ayes,1704652110,0.0,0.0
400,fellowship_admin,126gTJ1q3eJE8fFVjCqkfmz7KKr9g6rZSARXE2yeT1PRpFzj,4500.0,1.0,4500.0,Ayes,1704531642,0.0,0.0
400,fellowship_admin,15KDFYfFjdqhp3MDFEtHuyu9kLpXbT7k1zjx78MphViFdCaU,6800.0,0.1,4180.0,Ayes,1704463770,3500.0,35000.0
400,fellowship_admin,14MKRNHaJY2yC84SkW7oXhnzVdV3obogoH5s8H4AkzxaFmAS,2000.0,2.0,4000.0,Ayes,1704519462,0.0,0.0
400,fellowship_admin,12LxA3QjJmjKAfnNTFxta97csHUaybCiEy6eu7LonsRXGETL,2700.0,1.0,2700.0,Ayes,1704637344,0.0,0.0
400,fellowship_admin,16CdHjb4nxVwF6uwmPm6A29pc4ubnLiY7UqasMxt7cT9BcoK,10300.0,0.23527514537503436,2480.2,Ayes,1704496284,1450.2,241.7
400,fellowship_admin,15BZW721S3fzMYT8vY3Dt2sVXNTECqwHQ1bNUM8q4fi7EVcc,11424.1527,0.10000000000000002,2142.41527,Ayes,1704479988,1000.0,10000.0
400,fellowship_admin,13Srw7dVtGJnZrV3o6RCAJ97MaGbSKShQQiSYjbGp4Jvu4Cs,1950.0,1.0,1950.0,Ayes,1704532134,0.0,0.0
400,fellowship_admin,14z2CnmqMX2kcWGp5VT68sovjKXZipjkNUPtaMMnz6cjXW3q,11.0,1.9926585701659574,1692.5092773307001,Ayes,1704464478,1681.5092773307001,838.3724427611
400,fellowship_admin,1LUckyocmz9YzeQZHVpBvYYRGXb3rnSm2tvfz79h3G3JDgP,10000.0,0.1,1000.0,Ayes,1704704688,0.0,0.0
400,fellowship_admin,16ccn3xe5tAeR8kvzCRTcqHZjMJHvuF2pnLfTqyF1EmMusCU,1000.0,1.0,1000.0,Ayes,1704464946,0.0,0.0
400,fellowship_admin,16ZkdRYne6geWLkhaMgraDkXXiKHwSSQkCtQ2pPJPtoroURn,6300.0,0.1,630.0,Abstains,1704530826,0.0,0.0
400,fellowship_admin,16WXKsa3jddMq8MTM671LQjUDYHprnrwEpZHyqCrwBTU3Vzk,6000.0,0.1,600.0,Ayes,1704542688,0.0,0.0
400,fellowship_admin,16Ar9KjX2LQf2CdTrTxbyxPjDNswhL7qPhnwcr8ocMynBRWo,600.0,1.0,600.0,Ayes,1704569274,0.0,0.0
400,fellowship_admin,155tk9HmeJGsNZtA5LFasSCGZCdpAb2P2Gs6ej9JeP38sAww,5524.1706959885,0.09999999999999999,552.4170695989,Ayes,1704643392,0.0,0.0
400,fellowship_admin,1HtWJy6zTTc6Y1hyRTVpM6MDCpiWknsjDssUPC3FTKjfAGs,500.0,1.0,500.0,Ayes,1704702390,0.0,0.0
