address,weight,weight_fraction,power
EkjkzYL3uoRWqMckYhvqQDWSpRKbpaig1Xa3C3dMkuHk1x8,5000,0.21153276642551933,0.3943268809882986
EMYTb7cTge9pMw8pDtiQV4YwYuJPCDtR6TmF5wvZTkZX8c1,1950,0.08249777890595253,0.04407655240911326
JLQDhDpU3Z1uUfdMQUoKXambPuDsYFdbcZybDF2yME8aVNa,650,0.027499259635317512,0.02155533353448618
CfrvyqdQZSaQdvFvjEv9Rbyi225PmTefffqteNvSTCJg3Vq,620,0.026230063036764395,0.02060679962427387
FS32DgoVLooSr6DzBLqjZmw33PWXhiDJWdr11krthLxKiaf,600,0.025383931971062316,0.019970160695576878
GtRQd4YsEJiHWyWws5yBCMLhWPTUELHVQEDFRCvfPMfnWKW,598,0.02529931886449211,0.019906318402367774
DKPTcrQCX4op7MbBGTDUGtRJ1VHnPWqr1CSqUMr8bz17hZE,582,0.02462241401193045,0.019394457452972684
HiguaAvCgFZFrvbf8fpTfMBg95QEyLbyLVzpkLYkyuBW4sx,552,0.02335321741337733,0.01842959603760145
GZPJSqoN3u49yyAZfcxtfHxBDrvxJ79BfZe2Q9aQvv2HrAN,500,0.02115327664255193,0.016742835007661744
EPVX8ZxarAfG4o9PN6yUnkSaP4jA3b6Nj6irnDApixMMeWY,444,0.018784109658586116,0.014908637903335856
DV8mbVPenHC5JrpWqAjkTXQRAnMDyFk2SzoxKWqRnrXkqed,410,0.017345686846892583,0.013787291029655762
CaxqdeqM8z5eLNN2Zytf3iaggp33acSTJgjYu5vU1aG6ZjZ,405,0.017134154080467066,0.013621941986594681
G2C5EyyUhKPXcDNZBbd2KgFS9RzEPazt4uT6pZ2oC9Pj5fK,400,0.016922621314041545,0.013456484115601504
H4635Bjj3X7TjnQhd55p9DyFPK39JiRypmCnsDhS3NHSMS5,390,0.016499555781190507,0.013125248902830268
HbU6yWNQp188SsrKtfrq9ZzJFhjjQisyFjcVxRp25ZPrB8M,386,0.01633032956805009,0.012992638004511328
FPnWvBdT2DmXo3jHVqgvTgKUnWBqc9riuoS4Fcct7DK1rS5,375,0.01586495748191395,0.012627623226670426
FUFgDE24fyYqW4jiQ87tzjK2zBBSixvXhyjgegQCjuyfJja,351,0.014849600203071456,0.011829595518622671
DREQKFXhEa7UxRqwkih4xHUEcg2B1eDLe4nKzfwaNbwf9pZ,333,0.014088082243939586,0.011229692542825768
G77MNUM4sHzZdhmbQrnoEjFbgKgoAdsbPpFGNpmQXtbxRjH,333,0.014088082243939586,0.011229692542825768
GRTHCT1fNRgbqMURtEDuZPBbQ7tHcgt3swzdmGNk1MKchqL,331,0.014003469137369379,0.011162967226225704
Hno9J47deKp6Cn86VtRo5W9oRXho4Ed8RQTnohwh36pjFbe,325,0.013749629817658756,0.010962710526661408
Dz8kvvp5Z4J1yo2HzpohAV5aQZGn97uEfeMhwf2HpY5o4tH,288,0.012184287346109912,0.009725261098151524
DQQJLG14UMDaaotKEVijFj9UngZuS8AwJxbGQ2z5Ah3zn4B,285,0.012057367686254601,0.009624747147786722
HWWqWaUVzsKjUWndXRhvyXhm9C5MevEXk74CXfdE6XbBok9,279,0.011803528366543978,0.009423642934285338
DG7cxb3rnFEhgFxvax4FMf5EVDCT2iZgGR2sKXciw3KFUzf,273,0.011549689046833355,0.009222439010139772
FndpA4bc82CDtiRMaGZQJmEum8m9JzZuQnxPfMKiykDUcN6,268,0.011338156280407834,0.009054694658864803
Fsv2Vn8MVcv76oi85XEtmA6sz7nQCsxLymRdndFyrnAntnt,263,0.011126623513982315,0.008886884146802651
HwWKsFgt8k2LmLPtei8FeFQbgP4826t74qKNWf1cBhy4qxT,260,0.010999703854127005,0.008786166659239727
DxAH1AA2rGbmJJ3CdU5AabEdkH8baixApDSZ2CgVtjehb7v,260,0.010999703854127005,0.008786166659239727
G2s9C6arpTHUVASRYU8vBCxEyTDYj1mQcKu3LioyRsRpHNV,258,0.010915090747556797,0.00871900885968723
JGwLyn5AW1Hd9nqPgyNcJvXiPKAXyBqgvnx4ioniUZouUi9,258,0.010915090747556797,0.00871900885968723
G9gjsavt1JzDAqsJGXphmRtyS23WfiFYBGQdqCeJ9HTWM5F,257,0.010872784194271692,0.00868542615054965
GSB74xfhCEe9tE76uXFFVWby9LDsHH3NiTs74gVdmQwy7Mu,256,0.010830477640986588,0.008651840916467235
HChjf62FddBkgfkYMr5E2ejjAeRNEsXDZC677JKgMhxeBBW,256,0.010830477640986588,0.008651840916467235
HxRmQTVrMxMkhyZquYLu2hSL1QDYvVwSpDfBHvVJhEMVzRj,256,0.010830477640986588,0.008651840916467235
Df9wxcFDTvUephtwYNvZyaweiZBJc8rtCmDeQYr4nZc7Hse,255,0.010788171087701484,0.008618253168394029
CsDsqzXnnY12g8r1St1iKz4JQo2mj8gJE1opppCNPvWrBL3,255,0.010788171087701484,0.008618253168394029
JKNej76pMhqG3fdAQNPKXJPS1rgBWebe2d4jgvYCU6CvRf1,230,0.009730507255573888,0.007777774176594913
HgujxWHszAvuTfqfqXAxKE69XkMRtvhF8StRTVAFK6uwAZS,229,0.009688200702288785,0.007744124864608401
DtTJsf4mZogU7ZkXXUtSTPPeuiT77mBvCPTpsdAduJX7EXu,224,0.009476667935863265,0.007575845165774526
DkY9AGXjCTDKv5CuTh8SQa5RZWnx8cCvsEUCFX51JSzAj4P,213,0.009011295849727123,0.0072054406644394735
HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn,203,0.008588230316876085,0.006868493103661732
HptkY9mWWng22WSUAfYTNf77vWf9NJ6Bk8yKGHcRWr6od7u,178,0.007530566484748488,0.006025292563735057
CtuE3upm8EoERNsaCmoomWLfeg97nELcrDAef7S3v6N5amM,169,0.007149807505182553,0.005721472360979591
DSoJSqyrvwzKbNgnSLivM4y4K7FmsHwMe8gvdnsqUyDAiSK,150,0.006345982992765579,0.0050796553254516645
HNJUTDoHN8jv74HybLRJa5ZSPyjykFbBdhz6pcAt1ezp9Sq,150,0.006345982992765579,0.0050796553254516645
J19UsjSRFtULA22b8gzDUpUkVEVEdg8wm61by6oictraL9g,140,0.005922917459914541,0.00474164674985834
EvoLanodoqDsgHb98Ymbu41uXXKfCPDKxeM6dXHyJ2JoVus,113,0.0047806405212167365,0.0038283908556308245
EGVQCe73TpFyAZx5uKfE1222XfkT3BSKozjgcqzLBnc5eYo,110,0.004653720861361425,0.00372686678122274
H4nSiViYRjBHjX8bd7nfiqzhxkh5p9m9FFiPDzEsY3GXqT6,110,0.004653720861361425,0.00372686678122274
HBuLuwdAHRYQqEp3CfxNaAU5NvneRjuQKqNQZxGWyXLLZgC,110,0.004653720861361425,0.00372686678122274
CjUaA1Wx7keH4yZvKmf6NyDDZu6Y5U9xv3jZQ9u5FfgxXXc,100,0.004230655328510386,0.003388387571280787
FDBBa64HEBtGQ9GrPaEniwWWwb4NDZKuqgUqQDq5yTqP3u2,80,0.003384524262808309,0.002711157685489179
JEcacANpAxTKvrwYCgYRCUVA92sQBvWyCSLY85cQb9TNMJd,75,0.0031729914963827895,0.0025418005732248
Gt6HqWBhdu4Sy1u8ASTbS1qf2Ac5gwdegwr8tWN8saMxPt5,75,0.0031729914963827895,0.0025418005732248
FcjmeNzPk3vgdENm1rHeiMCxFK96beUoi2kb59FmCoZtkGF,65,0.002749925963531751,0.0022030350373446546
FFnVrHCy9mCv1dMwJbqSa7cLtrDmj2u5bJ9oHxKRhWpcd91,60,0.002538393197106232,0.0020336289641441747
Day71GSJAxUUiFic8bVaWoAczR3Ue3jNonBZthVHp2BKzyJ,55,0.0023268604306807125,0.0018642089177870952
GcDZZCVPwkPqoWxx8vfLb4Yfpz9yQ1f4XEyqngSH8ygsL9p,50,0.002115327664255193,0.0016947760688151559
DKamidiu72ZUKNvP4Yqm8FtSF1ooEo5jj7ijp3ycv2AGjPD,50,0.002115327664255193,0.0016947760688151559
G4qFCkKu7BiaWFNLXfcdZpY94hndyKnzqY1JtmiSBsTPSxC,49,0.0020730211109700894,0.0016608880656004167
DMF8a34emwapz9mV5P5PTDcghh1ZR3miH9ad9mHzfAUMSXU,40,0.0016922621314041544,0.0013558766373457177
DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4,40,0.0016922621314041544,0.0013558766373457177
CzBwcfFuWHRw5JJ3ZZF5xWvKZKrvQgcsg2XJPUwMLx9fm1u,36,0.001523035918263739,0.0012203059263524358
Cgp9bcq1dGP1Z9B6F2ccTSTHNez9jq2iUX993ZbDVByPSU2,33,0.0013961162584084274,0.0011186243460010296
DDbQ9YnjeLS6DvZgvTgFvttnqJZrD12gVq4889yh9opXVS6,30,0.001269196598553116,0.001016940004738956
H1tAQMm3eizGcmpAhL9aA9gR844kZpQfkU7pkmMiLx9jSzE,24,0.0010153572788424927,0.0008135640449098676
FXkcePu7sUd8TbfSasW4MTs5grMptqupFFGpkBKT7veoePm,24,0.0010153572788424927,0.0008135640449098676
GPeyGKPDX5mEdLvrMYyEQyvzL49iVezQBaGZR7Hw7gXhzE6,23,0.0009730507255573888,0.0007796672168104278
EG5FpzEAsgJxdc5xS8qFX9yKDnpn2sNqTSPr1v54sUr8E8F,23,0.0009730507255573888,0.0007796672168104278
Hpjn1p7VfnTNxRSwoiWJqdjhJ4aFBDHYoFjtizKf7oqBE8p,22,0.0009307441722722849,0.0007457701750029579
J2533TLsKn4uAYB2X1RFGwWoAj5dBtQQSnR37hzMtPv3i59,20,0.0008461310657020772,0.0006779754874599947
DSdzJW6BaWMacBJFhzRby8sg3Bo5MkawW4TkFg6X2WTjgHS,20,0.0008461310657020772,0.0006779754874599947
G7o6Frk9r6CAdZHLPtKhJkqFYyrajuGDjVqauLqAWVxZR9p,18,0.0007615179591318695,0.0006101800566632315
FMR23WhgV6gW935sjJdvnxT733oaPbBdrkCgurt5AR6JTAj,18,0.0007615179591318695,0.0006101800566632315
FZkuWiSwZq1QPBLqG9H1tC4n6NMLbNhimDe4LL4yHbRDdQf,13,0.0005499851927063502,0.00044068871594014626
E5djM6u2p67C1LfkSyNDfRnvYwg6HAQxwPB8yK6Q5eAwdjn,12,0.0005076786394212463,0.00040679004835988947
GU77syTfPXdzKCuqASura9ZKgxmD2rEDhj89c9TGL6vc9Qw,12,0.0005076786394212463,0.00040679004835988947
