referendum_index,origin,address,amount,conviction,total_votes,status,voting_time,delegated_votes
894,wish_for_change,15VKhRhYBw4ztjPyr7CzUf54An2gBX8fXLJx8LWFGr5Z4dqo,2.75,1.0,11901371.75,Nays,1719853410,11901369.0
908,wish_for_change,153YD8ZHD9dRh82U419bSCB5SzWhbdAFzjj4NtA5pMazR2yC,37000.0,3.0,4348065.8600632595,Nays,1719589134,4237065.8600632595
894,wish_for_change,1CaXBXVGNbey352w7ydA1A2yDyNQLshycom8Zyj69v5eRNK,1105.5,5.0,4277527.5,Ayes,1719527862,4272000.0
908,wish_for_change,13EyMuuDHwtq5RD6w3psCJ9WvJFZzDDion6Fd2FVAqxz1g7K,793.9330614219,3.0,4235406.531543199,Nays,1719688326,4233024.732358933
908,wish_for_change,16XYgDGN6MxvdmjhRsHLT1oqQVDwGdEPVQqC42pRXiZrE8su,50.0,3.0,4200150.0,Ayes,1719231858,4200000.0
908,wish_for_change,12pXignPnq8sZvPtEsC3RdhDLAscqzFQz97pX2tpiNp3xLqo,5.5530423462,1.0,4200005.553042347,Nays,1719706704,4200000.0
862,wish_for_change,13mZThJSNdKUyVUjQE9ZCypwJrwdvY8G5cUCpS9Uw4bodh4t,1.1,3.0,4200003.3,Ayes,1718782506,4200000.0
885,wish_for_change,14Gn7SEmCgMX7Ukuppnw5TRjA7pao2HFpuJo39frB42tYLEh,1.0,0.1,4200000.1,Nays,1718717214,4200000.0
862,wish_for_change,15TzZpYZa2rwfBNKhkDzuU1JApgACxD3m6pcaNt4SZneYTV5,0.0,0.1,4200000.0,Ayes,1718911794,4200000.0
885,wish_for_change,13m9oWhucVmGZiCgkeK8QXHiG86j8pEXQzh2taSR4enPTPVD,5000.0,3.0,2871694.2,Ayes,1718675424,2856694.2
885,wish_for_change,13dKEY6zDazKA1Ew7jjsEMUwy5Nt2bnh2S5UagMrcnfkPSPZ,375000.0,3.0,1125000.0,Nays,1718784090,0.0
885,wish_for_change,121Rs6fKm8nguHnvPfG1Cq3ctFuNAVZGRmghwkJwHpKxKjbx,250000.0,4.0,1000000.0,Ayes,1718646456,0.0
946,wish_for_change,15ofDV8nx95Mrfq9rgLfe48GAf8Xcu12WG7cG5HTHFm7AR14,120000.0,4.0,480000.0,Nays,1720100160,0.0
885,wish_for_change,16JUJFANw7LHEBYsyyykYogBotUxgqSCQswEWbZ1rTPGuN5s,130000.0,3.0,390000.0,Ayes,1720193478,0.0
937,wish_for_change,155zXggx8n15H7TRFRG4G7eCN4VhcbrTgTkBXYxdmcCEkf1v,42000.0,4.0,168000.0,Nays,1720010886,0.0
937,wish_for_change,157iU1M2tuVvWdsEFT5VNmzWQeGkejeef8UB929YPbeDuenQ,41000.0,4.0,164000.0,Nays,1720010820,0.0
885,wish_for_change,15anXbgRBaTJKcet3An8dcpcs5vSb6jCRe3DsesTmoUv9B4h,31000.0,3.0,93000.0,Ayes,1718705568,0.0
885,wish_for_change,15db5ksZgmhWE9U8MDq4wLKUdFivLVBybztWV8nmaJvv3NU1,27100.0,3.0,81300.0,Ayes,1718642214,0.0
937,wish_for_change,13Rzbog1rFD8z5HVjj8DWzipcJt6fznU3Ctcf5Dv8soPUyoV,12000.0,4.0,48000.0,Nays,1720029510,0.0
932,wish_for_change,15r3tauLe4n8pRb9EzNVvdzbKc15rjscW8z2rzTRBGPwU4wh,7865.292232545,6.0,47191.75339527,Ayes,1719842964,0.0
885,wish_for_change,12ow3eJ3vbjeNRahUUrBnc98mWeJTSQ7rJCAVqiFQDEnzbu8,12000.0,3.0,36000.0,Ayes,1718783994,0.0
862,wish_for_change,13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,8500.0,3.0,25500.0,Ayes,1719248514,0.0
885,wish_for_change,15AX5Mcq8Dzays358VobG42QT9KsWJQexNoeVruYUgtt5PcW,1.0,1.0,22451.0,Ayes,1719356556,22450.0
894,wish_for_change,131PZkz6A4fCFsXnefPnQwn5To6gvJFoit2boavU6ryUQoNE,7000.0,3.0,21000.0,Ayes,1719739002,0.0
937,wish_for_change,12YGQNPfTR9Et4wiAyyj75PUL6TRdzS9x4HamCaG3oZt9Hcv,5112.0,4.0,20448.0,Nays,1720322886,0.0
946,wish_for_change,16SE3e2wrVNUZmEjWcioAEox2PXzkxeTvwCW3pTTWvmDQZJi,5001.0,4.0,20004.0,Nays,1720197672,0.0
862,wish_for_change,129LBt5T1eYtnGHbPYeiiMdmWfokCiiq7z6JBfjnYifiombz,5000.0,4.0,20000.0,Ayes,1718479044,0.0
908,wish_for_change,15zYwHBurB6xiYbPtp4aTdd2VHeMdjtUhJo7G7yspdxUjRH6,4031.4504946858,4.0,16125.8019787432,Nays,1719250986,0.0
937,wish_for_change,138Uziu7suP23QGpcYgbRS1J3nkRXAAPfcwRX8EaYtLnYRn8,16000.0,1.0,16000.0,Nays,1719995604,0.0
946,wish_for_change,12WQMLv8itdKJ83R4y3qNGYCRrsU6bFjyd4ZvcE4tmJoSiPv,5000.0,3.0,15000.0,Nays,1720133646,0.0
862,wish_for_change,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,5000.0,3.0,15000.0,Ayes,1718191842,0.0
885,wish_for_change,14Bf4m5CTNrtGcgCAp6xsXMgA9pPeoiVT54g3C2qY1zNvgsR,5000.0,3.0,15000.0,Ayes,1718794440,0.0
885,wish_for_change,16Uy431wfRy44tHbfaTQYyJvw4E6DBcV6rBrU3m1EG2KvyyG,3400.1520594836,4.0,13600.6082379344,Ayes,1718834484,0.0
932,wish_for_change,15roJ4ZrgrZam5BQWJgiGHpgp7ShFQBRNLq6qUfiNqXDZjMK,4300.0,3.0,12900.0,Ayes,1720009176,0.0
885,wish_for_change,14zfiH2sMH955cG2yKUQbHSP3oQ8W4Ai9p9wSSZunvQ4TU4k,12000.0,1.0,12000.0,Ayes,1718794038,0.0
862,wish_for_change,13Srw7dVtGJnZrV3o6RCAJ97MaGbSKShQQiSYjbGp4Jvu4Cs,5841.7366592061,2.0,11683.4733184122,Ayes,1718443026,0.0
862,wish_for_change,15ZvLonEseaWZNy8LDkXXj3Y8bmAjxCjwvpy4pXWSL4nGSBs,10003.0,1.0,10003.0,Ayes,1720027110,0.0
