address,conviction,amount,weight,weight_fraction,power,original_conviction
DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa,0.1,187.23192518194833,18,0.01935483870967742,0.01787932582637344,2.974920006076519
DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa,1.0,187.23192518194833,187,0.17015468607825296,0.17169361347526207,2.974920006076519
DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa,2.0,187.23192518194833,374,0.29082426127527217,0.38913103020312156,2.974920006076519
DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa,3.0,187.23192518194833,561,0.38085539714867617,0.7464499824391069,2.974920006076519
DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa,4.0,187.23192518194833,748,0.4506024096385542,0.9966329805892884,2.974920006076519
DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa,5.0,187.23192518194833,936,0.5064935064935064,1.0,2.974920006076519
DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa,6.0,187.23192518194833,1123,0.5518427518427519,1.0,2.974920006076519
SmallVotersCombined,0.1,120.33919268256824,12,0.008664259927797834,0.003838152055867632,0.7977450891932575
SmallVotersCombined,1.0,120.33919268256824,120,0.08037508372404555,0.036396440089113524,0.7977450891932575
SmallVotersCombined,2.0,120.33919268256824,240,0.14879107253564786,0.07999864864709927,0.7977450891932575
SmallVotersCombined,3.0,120.33919268256824,361,0.20818915801614762,0.133895962155882,0.7977450891932575
SmallVotersCombined,4.0,120.33919268256824,481,0.2594390507011866,0.19617267622880769,0.7977450891932575
SmallVotersCombined,5.0,120.33919268256824,601,0.3044579533941236,0.26388327773418413,0.7977450891932575
SmallVotersCombined,6.0,120.33919268256824,722,0.34463007159904535,0.34443288117566373,0.7977450891932575
FS32DgoVLooSr6DzBLqjZmw33PWXhiDJWdr11krthLxKiaf,0.1,100.0,10,0.007251631617113851,0.003056166040140188,1.0
FS32DgoVLooSr6DzBLqjZmw33PWXhiDJWdr11krthLxKiaf,1.0,100.0,100,0.06807351940095303,0.029225621291953097,1.0
FS32DgoVLooSr6DzBLqjZmw33PWXhiDJWdr11krthLxKiaf,2.0,100.0,200,0.12746972594008923,0.06319296787201732,1.0
FS32DgoVLooSr6DzBLqjZmw33PWXhiDJWdr11krthLxKiaf,3.0,100.0,300,0.17974835230677053,0.10479955419219383,1.0
FS32DgoVLooSr6DzBLqjZmw33PWXhiDJWdr11krthLxKiaf,4.0,100.0,400,0.22611644997173544,0.15345904271591757,1.0
FS32DgoVLooSr6DzBLqjZmw33PWXhiDJWdr11krthLxKiaf,5.0,100.0,500,0.2675227394328518,0.2072597851820984,1.0
FS32DgoVLooSr6DzBLqjZmw33PWXhiDJWdr11krthLxKiaf,6.0,100.0,600,0.3047232097511427,0.26384260820396904,1.0
HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn,0.1,53.022285385955904,5,0.003952569169960474,3.02568710046215e-05,3.941738808100455
HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn,1.0,53.022285385955904,53,0.04036557501904037,0.0010177557489460336,3.941738808100455
HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn,2.0,53.022285385955904,106,0.07759882869692533,0.006118587067192184,3.941738808100455
HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn,3.0,53.022285385955904,159,0.11205073995771671,0.016323765710061573,3.941738808100455
HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn,4.0,53.022285385955904,212,0.14402173913043478,0.03020729266341947,3.941738808100455
