address,conviction,amount,weight,weight_fraction,power,original_conviction
DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa,0.1,181.95600886883727,18,0.03103448275862069,0.02451262982077782,4.429642115204912
DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa,1.0,181.95600886883727,181,0.24360699865410498,0.24457427297780662,4.429642115204912
DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa,2.0,181.95600886883727,363,0.3924324324324324,0.7201495683156874,4.429642115204912
DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa,3.0,181.95600886883727,545,0.49232158988256547,0.9999999999900997,4.429642115204912
DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa,4.0,181.95600886883727,727,0.5640031031807603,1.0,4.429642115204912
DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa,5.0,181.95600886883727,909,0.6179469748470429,1.0,4.429642115204912
DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa,6.0,181.95600886883727,1091,0.6600120992135511,1.0,4.429642115204912
SmallVotersCombined,0.1,97.38639730308377,9,0.006891271056661562,0.0,0.7290545904376705
SmallVotersCombined,1.0,97.38639730308377,97,0.06958393113342898,0.0,0.7290545904376705
SmallVotersCombined,2.0,97.38639730308377,194,0.1301140174379611,0.0,0.7290545904376705
SmallVotersCombined,3.0,97.38639730308377,292,0.18376337319068597,0.0,0.7290545904376705
SmallVotersCombined,4.0,97.38639730308377,389,0.23072360616844603,2.158082962784491e-06,0.7290545904376705
SmallVotersCombined,5.0,97.38639730308377,486,0.2725743129556927,0.013414562039445938,0.7290545904376705
SmallVotersCombined,6.0,97.38639730308377,584,0.31047315257841573,0.0741989650505655,0.7290545904376705
HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn,0.1,52.08490871917514,5,0.00411522633744856,0.0,3.0335082442379715
HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn,1.0,52.08490871917514,52,0.04120443740095087,0.0,3.0335082442379715
HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn,2.0,52.08490871917514,104,0.0791476407914764,0.0,3.0335082442379715
HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn,3.0,52.08490871917514,156,0.11420204978038068,0.0,3.0335082442379715
HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn,4.0,52.08490871917514,208,0.1466854724964739,0.0,3.0335082442379715
HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn,5.0,52.08490871917514,260,0.17687074829931973,0.0,3.0335082442379715
HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn,6.0,52.08490871917514,312,0.2049934296977661,0.0,3.0335082442379715
G4qFCkKu7BiaWFNLXfcdZpY94hndyKnzqY1JtmiSBsTPSxC,0.1,49.0000792349533,4,0.0030234315948601664,0.0,0.9999983829627516
G4qFCkKu7BiaWFNLXfcdZpY94hndyKnzqY1JtmiSBsTPSxC,1.0,49.0000792349533,49,0.035818713450292396,0.0,0.9999983829627516
G4qFCkKu7BiaWFNLXfcdZpY94hndyKnzqY1JtmiSBsTPSxC,2.0,49.0000792349533,98,0.06916019760056458,0.0,0.9999983829627516
G4qFCkKu7BiaWFNLXfcdZpY94hndyKnzqY1JtmiSBsTPSxC,3.0,49.0000792349533,147,0.10027285129604366,0.0,0.9999983829627516
G4qFCkKu7BiaWFNLXfcdZpY94hndyKnzqY1JtmiSBsTPSxC,4.0,49.0000792349533,196,0.12937293729372937,0.0,0.9999983829627516
G4qFCkKu7BiaWFNLXfcdZpY94hndyKnzqY1JtmiSBsTPSxC,5.0,49.0000792349533,245,0.15664961636828645,0.0,0.9999983829627516
G4qFCkKu7BiaWFNLXfcdZpY94hndyKnzqY1JtmiSBsTPSxC,6.0,49.0000792349533,294,0.18226906385616862,3.4694469519536126e-18,0.9999983829627516
FcjmeNzPk3vgdENm1rHeiMCxFK96beUoi2kb59FmCoZtkGF,0.1,19.0,1,0.0007645259938837921,0.0,3.210526315789474
FcjmeNzPk3vgdENm1rHeiMCxFK96beUoi2kb59FmCoZtkGF,1.0,19.0,19,0.014328808446455505,0.0,3.210526315789474
FcjmeNzPk3vgdENm1rHeiMCxFK96beUoi2kb59FmCoZtkGF,2.0,19.0,38,0.02825278810408922,0.0,3.210526315789474
FcjmeNzPk3vgdENm1rHeiMCxFK96beUoi2kb59FmCoZtkGF,3.0,19.0,57,0.041788856304985335,0.0,3.210526315789474
FcjmeNzPk3vgdENm1rHeiMCxFK96beUoi2kb59FmCoZtkGF,4.0,19.0,76,0.0549530007230658,0.0,3.210526315789474
FcjmeNzPk3vgdENm1rHeiMCxFK96beUoi2kb59FmCoZtkGF,5.0,19.0,95,0.06776034236804565,0.0,3.210526315789474
FcjmeNzPk3vgdENm1rHeiMCxFK96beUoi2kb59FmCoZtkGF,6.0,19.0,114,0.08022519352568613,0.0,3.210526315789474
DDbQ9YnjeLS6DvZgvTgFvttnqJZrD12gVq4889yh9opXVS6,0.1,9.98672419515433,0,0.0,0.0,3.003988035892323
DDbQ9YnjeLS6DvZgvTgFvttnqJZrD12gVq4889yh9opXVS6,1.0,9.98672419515433,9,0.0066815144766146995,0.0,3.003988035892323
