referendum_index,origin,address,amount,conviction,votes,status,voting_time,delegate
320,auction_admin,J19LYGghRCe4Ct3VW4Vz1amMoUgogS1sh2FQvPWroKcDdb1,410000000000000,2,820000000000000,Ayes,1702055508,
320,auction_admin,EvoLanodoqDsgHb98Ymbu41uXXKfCPDKxeM6dXHyJ2JoVus,400000000000000,2,800000000000000,Ayes,1702028808,
320,auction_admin,E75BwqPXdYXsoke62gyKbeBSiq5TYXA3th4TNiRXQyBiQG2,800000000000000,1,800000000000000,Ayes,1701908520,G4qFCkKu7BiaWFNLXfcdZpY94hndyKnzqY1JtmiSBsTPSxC
320,auction_admin,EY2aC7weCWe5PcnC2LxbgofJCN1W3SoBGYSrdoVqd21X2dg,800000000000000,1,800000000000000,Ayes,1701908520,G4qFCkKu7BiaWFNLXfcdZpY94hndyKnzqY1JtmiSBsTPSxC
320,auction_admin,FZsMKYHoQG1dAVhXBMyC7aYFYpASoBrrMYsAn1gJJUAueZX,100000000000000,6,600000000000000,Ayes,1702245444,H1tAQMm3eizGcmpAhL9aA9gR844kZpQfkU7pkmMiLx9jSzE
320,auction_admin,GwJweN3Q8VjBMkd2wWLQsgMXrwmFLD6ihfS146GkmiYg5gw,100000000000000,6,600000000000000,Ayes,1702245444,H1tAQMm3eizGcmpAhL9aA9gR844kZpQfkU7pkmMiLx9jSzE
320,auction_admin,FUu6iSzpfStHnbtbzFy2gsnBLttwNgNSULSCQCgMjPfkYwF,100000000000000,6,600000000000000,Ayes,1702245444,H1tAQMm3eizGcmpAhL9aA9gR844kZpQfkU7pkmMiLx9jSzE
320,auction_admin,GA7j1FHWXpEU4kavowEte6LWR3NgZ8bkv4spWa9joiQF5R2,100000000000000,6,600000000000000,Ayes,1702245444,H1tAQMm3eizGcmpAhL9aA9gR844kZpQfkU7pkmMiLx9jSzE
320,auction_admin,GwGCd3XM5qCExnPJT6wyAqygNRZQL9Tqta3txfswnUsEJWr,100000000000000,6,600000000000000,Ayes,1701997026,HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn
320,auction_admin,EdRPifdGyiFPkTz6wPkSJoUKMua4cz7tqy5HYgXtwsUm6M2,200000000000000,3,600000000000000,Ayes,1701997026,HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn
320,auction_admin,GM31KcErdS3ob8wmFSbLycccJ6YGvvTXLBAawd6d9wkAxqj,200000000000000,3,600000000000000,Ayes,1701997026,HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn
320,auction_admin,GFTBZ1p9UFfn662hdbE84R9FFSkW1wHqyV8N2t27gW1fh8U,100000000000000,6,600000000000000,Ayes,1701997026,HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn
320,auction_admin,ExWRdMwU8JLrfaQvGJ6TxhtTbxjCtcLhbVQoSXLANywK6uo,100000000000000,6,600000000000000,Ayes,1701997026,HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn
320,auction_admin,HQkQJHmcDHEE2HbtxTRms7Q2UqbnTRisNuktyt2bXca9Uqp,100000000000000,6,600000000000000,Ayes,1701997026,HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn
320,auction_admin,F8H3cT1XKWHbkWSRhyVbRgpqn1nLhXGCL1uUdXQJmavpACQ,100000000000000,6,600000000000000,Ayes,1701997026,HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn
320,auction_admin,FjjBLEQLSQTa7oDLpWeJZed1D1m4Eys4XWcgxuTzTpWqRgV,100000000000000,6,600000000000000,Ayes,1701997026,HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn
320,auction_admin,E2U3UUbpG4SHCQ5BFJamYrv8yHpCf499dA9G8Cn9uhcvjwb,100000000000000,6,600000000000000,Ayes,1701997026,HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn
320,auction_admin,CpYYaTcaVCCKRrrQAc5VMtExyUDGLCZf2dA8WE6uQBevwFd,100000000000000,6,600000000000000,Ayes,1701941364,JBmYvpebasxckBsohyyWse7yggsowfgt5xRJvkzu2txUJdi
320,auction_admin,FUJYqVYujnZNsTKxrHfyhAJv1v8nPodc4LEiSHvBBYzK4Kn,100000000000000,6,600000000000000,Ayes,1701939390,G4UB5DJvfycaDNaUad21LQqjJVzBoTki1gf7PbKtMUowDwv
320,auction_admin,HeMh2BdLrgdE7g5Mu4Cx732FDe4SGLVrf2T2fAV82qaMSDU,100000000000000,6,600000000000000,Ayes,1701939390,G4UB5DJvfycaDNaUad21LQqjJVzBoTki1gf7PbKtMUowDwv
320,auction_admin,DqsZ7nrch8Ro9HqP1ZX7CbbpZFWy2V4bWjWWjNA2PAehZsW,100000000000000,6,600000000000000,Ayes,1701899184,DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa
320,auction_admin,F8FswEGD1quEyNciuR9KwsragUmqnk7mFLqmAdRdnY9Sdwx,100000000000000,6,600000000000000,Ayes,1701899184,DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa
320,auction_admin,DuQzrKRgPmEuz9tzi2qufrFLTsPtNyvYM4heatLz3iD7hWe,94000000000000,6,564000000000000,Ayes,1701900588,E2gCFEisQ3k4LmaJHBysj8f1SRoG6jCo5ffFdX9XidqsjDC
320,auction_admin,DuQzrKRgPmEuz9tzi2qufrFLTsPtNyvYM4heatLz3iD7hWe,94000000000000,6,564000000000000,Ayes,1701796794,E2gCFEisQ3k4LmaJHBysj8f1SRoG6jCo5ffFdX9XidqsjDC
320,auction_admin,D8DtYYJUUBoACJwJrLNyn8aYArumdViVWAcZRUKcxnSoV9D,550000000000000,1,550000000000000,Ayes,1701772044,
320,auction_admin,D64WQniR1psaAph8WLr3UNo51UFuKy7WtKvnvHKvVQb48QP,90000000000000,6,540000000000000,Ayes,1702041894,FGASn5MVrRKpvYkULb9UsMoqjJQFG2p3izNSzCGSzYa2dAP
320,auction_admin,GUd41SP6yPz1t6QHxzDgbqG4NFX4bHwcoRgSeqA6UWMjwzH,102500000000000,5,512500000000000,Ayes,1702210698,D2r9AudNkHHpKfGtS5rpVHkchBoBhRsR6TmNcTuU4yiTp6w
320,auction_admin,Dm64aaAUyy5dvYCSmyzz3njGrWrVaki9F6BvUDSYjDDoqR2,100000000000000,5,500000000000000,Ayes,1702377690,FcjmeNzPk3vgdENm1rHeiMCxFK96beUoi2kb59FmCoZtkGF
320,auction_admin,Eksma7JmWh8DenpNKi2uCavwaKJ9QrJJbtcnmwJr3hbHSmC,100000000000000,5,500000000000000,Ayes,1702377690,FcjmeNzPk3vgdENm1rHeiMCxFK96beUoi2kb59FmCoZtkGF
320,auction_admin,DfHkfoKa6xzNMWTNGL8SH8VyY69gajen4ijgmegeU4cZm1H,100000000000000,5,500000000000000,Ayes,1702377690,FcjmeNzPk3vgdENm1rHeiMCxFK96beUoi2kb59FmCoZtkGF
320,auction_admin,Cu2z7dVVdzFyDVTjUPm7feV9RFQ8QiG3yLGsVEj5NohFXk7,250000000000000,2,500000000000000,Ayes,1702055532,
320,auction_admin,GtCDCqyQTZLL13HmBaiYSpo2WBwW91XapB4K6tiPWKCpMv1,83000000000000,6,498000000000000,Ayes,1701808722,FALhH3XMMbXiKoG6u9XS8CJuxiA2eKA2HFn4oh3JpfwvBNF
320,auction_admin,Du6C9EBmWCdwtnoTE6tjjcHwjQo3XkhPvoHZWaXBF7xYJH3,80000000000000,6,480000000000000,Ayes,1701951660,JBwJ33SrTv6jFZroGBWNdpR2Kat3GW5CfSvhDFqvwxLUU4C
320,auction_admin,FXQrsgSKybY2dRmx1o5Rsi15CGghF5ftf6BXk3SpeGzTKYV,87000000000000,5,435000000000000,Ayes,1701808734,Cx8jJMMwTcEwTMHSQDdwTwFJCmmTsMVz25auV95WkFBZnZv
320,auction_admin,GkE7EHZNtcPoqYSBqB8r9n5GYHPwTFcsSpKzzsFo3ZmHCBk,72000000000000,6,432000000000000,Ayes,1701856656,HvshspvW9yk29mrCSBLcpv8MRbna4incDkt5C86ezZ6XKPH
320,auction_admin,HqDK95wYJkkmoT2ZWDATrD24CQBGytvhCopiyFv7fzhtpJg,68000000000000,6,408000000000000,Ayes,1701820368,HTyzs9XAxUpHpNe7Kwhp3M5kCJuxFm4AYRCpYjcHdhiVDFE
320,auction_admin,DZzMSwXzbxhnCJePpzRKs1GD3yX25LP91y2Q9kFmPHXQ1vY,100000000000000,4,400000000000000,Ayes,1701997026,HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn
320,auction_admin,FcRowS859tNnJnWW5WLLqTrsubwuSXBzECYjLbcyQVwJWYv,100000000000000,4,400000000000000,Ayes,1701997026,HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn
320,auction_admin,CbaNLeJQ8e8aCJMTLa9euDKuTDmnT5oPmGFt4AmuvXmYFGN,100000000000000,4,400000000000000,Ayes,1701997026,HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn
320,auction_admin,F2mwdEWtgnD7EC5AfKbT5PpYmChFx2bbBRtpDBJgrZkRLLz,100000000000000,4,400000000000000,Ayes,1701997026,HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn
320,auction_admin,GLdKYfCah1mXLDH4y4uskaDwRT1jQQWju5dFgrzcdg36Mew,400000000000000,1,400000000000000,Ayes,1701908520,G4qFCkKu7BiaWFNLXfcdZpY94hndyKnzqY1JtmiSBsTPSxC
320,auction_admin,FLkXAVfVuyhhztPJmJEQQvyswto1UqTVojFpu4pVMfSa7Cp,400000000000000,1,400000000000000,Ayes,1701908520,G4qFCkKu7BiaWFNLXfcdZpY94hndyKnzqY1JtmiSBsTPSxC
320,auction_admin,Dfg9gbTwG6aghwLYTfYoV4dXyhCRBLbRyFwENADHmg4zfDF,190000000000000,2,380000000000000,Ayes,1702055568,
320,auction_admin,E7XZ1hE6nA1YhmfsHRpQYeuzm7r7D3CBh1BQ6VPj9NhAzFH,60000000000000,6,360000000000000,Ayes,1701951648,Dtdb7sR6NYGJbrHYqeW2ANwvY1mXSh1yuP2JHJm9ZmxMwyF
320,auction_admin,DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa,60000000000000,6,360000000000000,Ayes,1701899184,
320,auction_admin,GL7MYnpQr7jgJqK8wSRUQuob1TvTY7uRJP6LUNeUyvMUhQR,170000000000000,2,340000000000000,Ayes,1702055604,
320,auction_admin,FcjmeNzPk3vgdENm1rHeiMCxFK96beUoi2kb59FmCoZtkGF,100000000000000,3,300000000000000,Ayes,1702377690,
320,auction_admin,EAfrwK6HXDYzMzfgwWYvDTFnK67ovXG13ezWMoeLFweKgNa,100000000000000,3,300000000000000,Ayes,1701899184,DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa
320,auction_admin,GG1fakzTavhuof7CVaZU7SJxeK1r4ndoxcCrzbgPcZ7sQDx,95000000000000,3,285000000000000,Ayes,1702054806,D5aAp1y8XfkrmtPqsGFZtCjJrPZqKrsG2ceSha846jy6RMU
320,auction_admin,DVasGX5qBMrCwNM8SnLyFrRpeniAwAsWe2noN6jPdx1jjao,275000000000000,1,275000000000000,Ayes,1701862416,
320,auction_admin,EPV2HxrBnVB2n4p7Mb38A3BrzCyREWbzQ75cC9rkZhRYcRE,64000000000000,4,256000000000000,Ayes,1702029108,
320,auction_admin,EPV1c7jjoCFPkWqTzTkbuT3oGRM8HkjbTVHeuvsyiAbB2aZ,64000000000000,4,256000000000000,Ayes,1702029096,
320,auction_admin,Fex8PTeT21WEFUu7uKT5J68t5M6HCZPYLNAmG4GtCM2bpjJ,39277547309454,6,235665283856724,Ayes,1701899184,DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa
320,auction_admin,EraxW9FCtQtJpnKSKGPxNSrzASoXpHRhctRs8gZv7C7GvHN,226000000000000,1,226000000000000,Ayes,1702279374,
320,auction_admin,CrWAFAjaxxjhmvfuDYhWdayASfw2sRefEgiYa1xNE7qQxgS,44000000000000,5,220000000000000,Ayes,1701899184,DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa
320,auction_admin,D5WxiuCkRfGrFpRjH4uvmjdUQYH6bvHXiUVYp4eRnr7E1DA,55000000000000,4,220000000000000,Ayes,1701803940,
320,auction_admin,E84ypSizBDJDxwhtYy4Q4t5RKsy1DppPuU1AP47HVeKhXYt,55000000000000,4,220000000000000,Ayes,1701803700,
320,auction_admin,FPwa55diVEYwSuhNXwDACk31u4BTe2kgC255BsibKJwFksc,214000000000000,1,214000000000000,Ayes,1702279344,
320,auction_admin,EQMipshNYYvHL427XS2HyTvisAhTokXKZfhaRkKxz6sKxQd,70000000000000,3,210000000000000,Ayes,1702027374,
320,auction_admin,GJWFwL8bxZszS5nJNWCV6vC5nBERLgscKSeNF3U9ZcQxL12,70000000000000,3,210000000000000,Ayes,1701807456,
320,auction_admin,JKupaoCtkRzMjCDQJbVMbG1jmEr8ebtoRG7cmxWkc8vM2uZ,100000000000000,2,200000000000000,Ayes,1702054806,D5aAp1y8XfkrmtPqsGFZtCjJrPZqKrsG2ceSha846jy6RMU
320,auction_admin,EszzQem3tZsJDfcMXjGfGbbdzVttJTheZWDXEp3tkTvLgaQ,200000000000000,1,200000000000000,Ayes,1701908520,G4qFCkKu7BiaWFNLXfcdZpY94hndyKnzqY1JtmiSBsTPSxC
320,auction_admin,DhDg7t3AWLdfp2eR92seZmE8oHm2W13EXskqJaBxegdTwHJ,198979700000000,1,198979700000000,Ayes,1702557810,GA9psXCW91jbLCn6jySFovNyc7kFsZBtC21YoAT8vNsY2Hc
320,auction_admin,D2r9AudNkHHpKfGtS5rpVHkchBoBhRsR6TmNcTuU4yiTp6w,188312000000000,1,188312000000000,Ayes,1702210698,
320,auction_admin,EPbpqewHLsudtHdJnyMSR3SqP3fwUSSGssP18qsW1UABaFr,180000000000000,1,180000000000000,Ayes,1702400124,
320,auction_admin,DzF1mzay4Nm1vepKtMWAAMaxZeovTjCZEzBLEx6J7Bnf4bd,45000000000000,4,180000000000000,Ayes,1701871614,
320,auction_admin,DY3hczPcJjHXScXkKwJZ7vgqTE4bZaCUa56XsAQH8gDzB7x,176000000000000,1,176000000000000,Ayes,1702279314,
320,auction_admin,GZeiCMQMMU3yPV2GMwZoiNvC1cqMWx7HTSBXeJsd27b3Wnj,75000000000000,2,150000000000000,Ayes,1702453626,
320,auction_admin,J7XHBQxacqTTVkoNoSgcG6CgREb9JVh2DHBbBQ1ycvkLBq4,50000000000000,3,150000000000000,Ayes,1702027506,
320,auction_admin,FLiadJNdXvLi8TJ62XzrQVxmZaT8z5hAr1YXQg437r8o4G6,25000000000000,6,150000000000000,Ayes,1701899184,DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa
320,auction_admin,Hhgs6hgUeAkAd2c3SbphWxAvm9hSoqRxnoarZgrB2pJYPJT,25000000000000,6,150000000000000,Ayes,1701899184,DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa
320,auction_admin,FPVebvd7u2TtyU2magxZVvRqzAHpGZ9aJ9rHXewpHqMGuzr,25000000000000,6,150000000000000,Ayes,1701899184,DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa
320,auction_admin,CibcGcwnThunMNYrStEWHYdr5WDuy8QnMgT3Vr39JeWCcQs,25000000000000,6,150000000000000,Ayes,1701899184,DCZyhphXsRLcW84G9WmWEXtAA8DKGtVGSFZLJYty8Ajjyfa
320,auction_admin,DQ2JCQDo7BtsxsBbURLK1djr3W3CQgumNys888pPmsF8XpU,50000000000000,3,150000000000000,Ayes,1701807648,
320,auction_admin,FHrTpbgYUARAmzUiSYqcRjDbCAQ6rqJBbMnKjvNoakNqu2S,145000000000000,1,145000000000000,Ayes,1701997026,HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn
320,auction_admin,DyxpaKdwEUP5XCN4Jme11hVRLu87AqKz2q1xBH9xNKzmirx,70000000000000,2,140000000000000,Ayes,1701939666,
320,auction_admin,GJEb4yszWSHdZFPjgBn8rWHXcmCWpzxeRAFUzSkEMUWQLj8,122223963176267,1,122223963176267,Ayes,1702214832,
320,auction_admin,HsbGKG6hvKvYk2SF8vug4LEjBV18kh3Cr52MABwDQd4BuBM,61000000000000,2,122000000000000,Ayes,1702204716,
320,auction_admin,FAR296Aqh9i8W5bi7BS7a8Bkhbw5LX5xCXP22c1Jvc2tM5v,20000000000000,6,120000000000000,Ayes,1702374156,F5212cNTxkoLQV9k3v74hLvdu76GebcxXDEhUR7gR9xMaDn
320,auction_admin,HyLisujX7Cr6D7xzb6qadFdedLt8hmArB6ZVGJ6xsCUHqmx,20000000000000,6,120000000000000,Ayes,1702374156,F5212cNTxkoLQV9k3v74hLvdu76GebcxXDEhUR7gR9xMaDn
320,auction_admin,Dh2ZNKbQMdusURjfZZj7Bczb57PGEoCVmDHdq8hjnH5PZ4E,20000000000000,6,120000000000000,Ayes,1702291662,GU77syTfPXdzKCuqASura9ZKgxmD2rEDhj89c9TGL6vc9Qw
320,auction_admin,Et9ptsqCeSoxNrUuMjg7NBy38jvtsWptQ8WB7WipYouwEz4,20000000000000,6,120000000000000,Ayes,1702291662,GU77syTfPXdzKCuqASura9ZKgxmD2rEDhj89c9TGL6vc9Qw
320,auction_admin,Hqk9zDKr84PF84ScDQJ29FHyGnKyQsXZPmLuAWFBgKZUybi,20000000000000,6,120000000000000,Ayes,1702291662,GU77syTfPXdzKCuqASura9ZKgxmD2rEDhj89c9TGL6vc9Qw
320,auction_admin,CtEni6wrP7Kz2KWus9Y6vQWuhLqJpd9mQFTmTvw8T7FLui8,20000000000000,6,120000000000000,Ayes,1702291662,GU77syTfPXdzKCuqASura9ZKgxmD2rEDhj89c9TGL6vc9Qw
320,auction_admin,Dh2ZNKbQMdusURjfZZj7Bczb57PGEoCVmDHdq8hjnH5PZ4E,20000000000000,6,120000000000000,Ayes,1702291662,GU77syTfPXdzKCuqASura9ZKgxmD2rEDhj89c9TGL6vc9Qw
320,auction_admin,FZ1GFKR6tYx9gNGHV67h5aV6bfhAbh7ZRdU9ypVvXfseyfg,20000000000000,6,120000000000000,Ayes,1702291662,GU77syTfPXdzKCuqASura9ZKgxmD2rEDhj89c9TGL6vc9Qw
320,auction_admin,ERrC6KGicLk5zqhPjzVPWTEz6Vi9P7mW1cwKxDTyXcFEqRb,120000000000000,1,120000000000000,Ayes,1702065468,HRfqVd1FL77o9EdYDZtooZ7cPxRx2xYvWnSe3YstKTGmJPK
320,auction_admin,DN2oxCHnJviLK1NoYdzSNo9n9gmH3eBTfLGXSUcoFcq5khX,40000000000000,3,120000000000000,Ayes,1702027446,
320,auction_admin,Ht6FbjRKCZ4HW2dNd9w2AtYsed2cHDQTPWXdE2Qm1FQMU4e,120000000000000,1,120000000000000,Ayes,1701997026,HqRcfhH8VXMhuCk5JXe28WMgDDuW9MVDVNofe1nnTcefVZn
320,auction_admin,DczAw1iwYjCftH3NJC1Cp3oXLxUbLSKnb4d2UrXNVLMKrgo,120000000000000,1,120000000000000,Ayes,1701944598,
320,auction_admin,Dh2ZNKbQMdusURjfZZj7Bczb57PGEoCVmDHdq8hjnH5PZ4E,20000000000000,6,120000000000000,Ayes,1701850902,GU77syTfPXdzKCuqASura9ZKgxmD2rEDhj89c9TGL6vc9Qw
320,auction_admin,CtEni6wrP7Kz2KWus9Y6vQWuhLqJpd9mQFTmTvw8T7FLui8,20000000000000,6,120000000000000,Ayes,1701850902,GU77syTfPXdzKCuqASura9ZKgxmD2rEDhj89c9TGL6vc9Qw
320,auction_admin,Et9ptsqCeSoxNrUuMjg7NBy38jvtsWptQ8WB7WipYouwEz4,20000000000000,6,120000000000000,Ayes,1701850902,GU77syTfPXdzKCuqASura9ZKgxmD2rEDhj89c9TGL6vc9Qw
320,auction_admin,FNPCfXrsrA8775HGuRvK9seULKpcnxNTTKTGUL4h267YHvw,20000000000000,6,120000000000000,Ayes,1701850902,GU77syTfPXdzKCuqASura9ZKgxmD2rEDhj89c9TGL6vc9Qw
320,auction_admin,FZ1GFKR6tYx9gNGHV67h5aV6bfhAbh7ZRdU9ypVvXfseyfg,20000000000000,6,120000000000000,Ayes,1701850902,GU77syTfPXdzKCuqASura9ZKgxmD2rEDhj89c9TGL6vc9Qw
320,auction_admin,Hqk9zDKr84PF84ScDQJ29FHyGnKyQsXZPmLuAWFBgKZUybi,20000000000000,6,120000000000000,Ayes,1701850902,GU77syTfPXdzKCuqASura9ZKgxmD2rEDhj89c9TGL6vc9Qw
320,auction_admin,CzB1XBwkko3Az7DNZDPigZ1bjzLxELAGnLBnFGRdQ4PXTqZ,60000000000000,2,120000000000000,Ayes,1701840132,
320,auction_admin,DrRBkx2Qx4sXRGZDXz6d44QCXqV2eJhn8Rq79V88FpSqAr8,20000000000000,6,120000000000000,Ayes,1701809484,CgatoWx7Zu4yfaREFsuet3RzBcrRkYXA6sevo1VgjnLB8c3
320,auction_admin,EeFYYF8zrLXRpfFXLn2T5bMmgiFpDpmAhVzoh9hA3188wTc,20000000000000,6,120000000000000,Ayes,1701809484,CgatoWx7Zu4yfaREFsuet3RzBcrRkYXA6sevo1VgjnLB8c3
320,auction_admin,Cm1tDuQjR1Jo7BK7RryAbdmL8eftgQ6sfXbxfyqUqGbKEFH,20000000000000,6,120000000000000,Ayes,1701773502,EPxk4HQnX3jUEwPbBZJH7J5c1gt8KRsHZxjw5tTWqsygXm5
320,auction_admin,Gnw35XZgp9xPrpkdjPGEi8z46wdHT17mu4a7rQQzA7E936z,20000000000000,6,120000000000000,Ayes,1701773460,Ew4JDQENKYKdBkgW6bJfFqYYXaDw4kupXBrXyMcJoU6Lc9Z
320,auction_admin,HoxLWqRNR7jGxGjdaCHLA2xAfBqBHGX28LUnC4CL4uPejfa,112000000000000,1,112000000000000,Ayes,1702281786,
320,auction_admin,DhK6qU2U5kDWeJKvPRtmnWRs8ETUGZ9S9QmNmQFuzrNoKm4,110000000000000,1,110000000000000,Ayes,1701900342,
320,auction_admin,GjrCYnVS59dsRkydpM6QSRLvpoR8MUPnkyVS3SNWqsxWW7r,108186941549078,1,108186941549078,Ayes,1702548966,
320,auction_admin,GjrCYnVS59dsRkydpM6QSRLvpoR8MUPnkyVS3SNWqsxWW7r,108186941549078,1,108186941549078,Ayes,1701793884,
320,auction_admin,FkbYhedAvqirqcgt7BEqXag1zmK6VBtGdMvKk8kQvX492hb,18000000000000,6,108000000000000,Ayes,1702364598,FWrLZd5xpb3hxjqUTdXcpRoww6w6pBkkbVYxdxkSNycuvXJ
